#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051173	Positive regulation of nitrogen compound metabolic process	55	3239	0.48	2.16e-13	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479669	MAPK1,TRIB3,CDKN1B,IL4,TRAF2,RAF1,CCNB1,CDK4,RIPK1,PIK3R3,ACTR3,PRKAR2A,MAPKAP1,CDK2,RALB,CCNA2,EGFR,CAMK4,TIAM1,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,HSPA5,GSK3B,TBK1,PLCB1,PTPN11,ADCY2,MAP2K3,E2F1,RAC1,MAPK10,MTOR,PTEN,CDC20,PBX3,CKS2,ACTR2,SQSTM1,CDK1,MAPK8,CDKN1A,MAPK9,HRAS,NCK1,PBK,RPS6KA1,DDIT3,AKT1,MAP2K6,CAB39L
GO:0007346	Regulation of mitotic cell cycle	27	676	0.85	2.36e-13	9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000364976,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	DUSP3,CDKN1B,CCNB1,CDK4,RIPK1,KIF11,CDK2,EGFR,MAD2L1,BUB1,RPTOR,CKS1B,PLCB1,PTPN11,SFN,MAP2K3,E2F1,PTEN,CDC20,CKS2,CDK1,CDKN1A,HRAS,EIF4E,AKT1,MAP2K6,CLTC
GO:0019538	Protein metabolic process	63	4251	0.42	2.36e-13	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000348848,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000363318,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,DUSP3,FGF6,IL4,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,CDK2,CCNA2,EGFR,CAMK4,MAD2L1,HSP90B1,PDIA3,BUB1,PRKCB,PPP2R1B,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PTPN11,MAP2K3,WDR45,MAPK10,FGF17,MTOR,MKNK1,PTEN,CDC20,YWHAB,IL2RG,SQSTM1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,SLA,MAPK9,HRAS,NCK1,EIF4E,UBE2V2,PBK,CFL1,RPS6KA1,RAB40C,DDIT3,AKT1,MAP2K6,CLTC
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	13	73	1.5	2.69e-13	9606.ENSP00000215832,9606.ENSP00000228825,9606.ENSP00000244007,9606.ENSP00000263238,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000348461,9606.ENSP00000359073,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000417273	MAPK1,ARPC3,PLCG1,ACTR3,ARPC5,ARPC2,RAC1,VAV3,ACTR2,GRB2,ARPC4,ARPC1B,NCK1
GO:0010941	Regulation of cell death	40	1696	0.62	3.24e-13	9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000269321,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000329967,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000354558,9606.ENSP00000359073,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	CDKN1B,IL4,PLCG1,TRAF2,RAF1,CDK4,RIPK1,ARHGDIA,EGFR,TIAM1,MAD2L1,HSP90B1,PDIA3,PPP2R1B,CALR,HSPA5,GSK3B,PPP1CA,P4HB,TBK1,SFN,E2F1,MTOR,VAV3,PTEN,YWHAB,SQSTM1,AKT1S1,CDK1,MAPK8,CDKN1A,MAPK9,MYD88,HRAS,NCK1,CFL1,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0009893	Positive regulation of metabolic process	60	3893	0.43	3.31e-13	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000359073,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479669	MAPK1,TRIB3,TSC2,CDKN1B,IL4,TRAF2,RAF1,CCNB1,CDK4,RIPK1,PIK3R3,ACTR3,PRKAR2A,MAPKAP1,CDK2,RALB,CCNA2,EGFR,CAMK4,TIAM1,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,TBK1,PLCB1,PTPN11,ADCY2,MAP2K3,E2F1,RAC1,MAPK10,MTOR,VAV3,PTEN,CDC20,PBX3,CKS2,ACTR2,SQSTM1,GRB2,CDK1,MAPK8,CDKN1A,MAPK9,MYD88,HRAS,NCK1,PBK,RPS6KA1,DDIT3,AKT1,MAP2K6,CAB39L
GO:0010638	Positive regulation of organelle organization	26	633	0.86	4.17e-13	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000256442,9606.ENSP00000263238,9606.ENSP00000272519,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000316176,9606.ENSP00000324806,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000361930,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000378974,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000432660	MAPK1,PFN1,ARPC3,CDKN1B,CCNB1,ACTR3,RALB,ARPC5,ARPC2,UBE2N,GSK3B,PLCB1,SFN,E2F1,RAC1,MTOR,YWHAB,ACTR2,GRB2,MAPK8,ARPC4,ARPC1B,MAPK9,HRAS,NCK1,CFL1
GO:0012501	Programmed cell death	32	1054	0.73	5.52e-13	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000272519,9606.ENSP00000286827,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361021,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,TSC2,CDKN1B,IL4,TRAF2,GNGT1,MKNK2,RAF1,RIPK1,RALB,TIAM1,BUB1,PRKCB,PPP2R1B,HSPA5,GSK3B,SFN,E2F1,MTOR,THEM4,PTEN,SQSTM1,PDK1,CDK1,CDKN1A,MYD88,HRAS,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0010604	Positive regulation of macromolecule metabolic process	57	3600	0.45	8.86e-13	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479669	MAPK1,TRIB3,CDKN1B,IL4,TRAF2,RAF1,CCNB1,CDK4,RIPK1,PIK3R3,ACTR3,PRKAR2A,MAPKAP1,CDK2,RALB,CCNA2,EGFR,CAMK4,TIAM1,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,TBK1,PLCB1,PTPN11,ADCY2,MAP2K3,E2F1,RAC1,MAPK10,MTOR,PTEN,CDC20,PBX3,CKS2,ACTR2,SQSTM1,CDK1,MAPK8,CDKN1A,MAPK9,MYD88,HRAS,NCK1,PBK,RPS6KA1,DDIT3,AKT1,MAP2K6,CAB39L
GO:0048013	Ephrin receptor signaling pathway	13	86	1.43	1.61e-12	9606.ENSP00000228825,9606.ENSP00000263238,9606.ENSP00000286827,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000340944,9606.ENSP00000348461,9606.ENSP00000359073,9606.ENSP00000367220,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000407586,9606.ENSP00000417273	ARPC3,ACTR3,TIAM1,ARPC5,ARPC2,PTPN11,RAC1,VAV3,ACTR2,ARPC4,ARPC1B,HRAS,NCK1
GO:0038093	Fc receptor signaling pathway	16	177	1.2	1.91e-12	9606.ENSP00000215832,9606.ENSP00000228825,9606.ENSP00000244007,9606.ENSP00000263238,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000359073,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000378974,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000417273	MAPK1,ARPC3,PLCG1,ACTR3,ARPC5,ARPC2,RAC1,MAPK10,VAV3,ACTR2,GRB2,MAPK8,ARPC4,ARPC1B,MAPK9,NCK1
GO:0002768	Immune response-regulating cell surface receptor signaling pathway	20	346	1.01	2.25e-12	9606.ENSP00000215832,9606.ENSP00000228825,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000263238,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000359073,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000378974,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273	MAPK1,ARPC3,PLCG1,RAF1,ACTR3,ARPC5,ARPC2,PRKCB,UBE2N,RAC1,MAPK10,VAV3,ACTR2,GRB2,MAPK8,ARPC4,ARPC1B,MAPK9,HRAS,NCK1
GO:0009719	Response to endogenous stimulus	36	1447	0.64	2.44e-12	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228837,9606.ENSP00000228872,9606.ENSP00000244007,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000307272,9606.ENSP00000315768,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345571,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000389631,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000425561,9606.ENSP00000451828	FGF22,MAPK1,TRIB3,DUSP3,ARPC3,FGF6,CDKN1B,PLCG1,CDK4,PIK3R3,PRKAR2A,CCNA2,EGFR,HSP90B1,RPTOR,STAT2,CALR,HSPA5,GSK3B,PTPN11,ADCY2,E2F1,ARG1,FGF17,MTOR,PTEN,GNA14,ACTR2,ITPR2,GRB2,CDKN1A,ARPC1B,HNRNPF,MYD88,EIF4E,AKT1
GO:1902533	Positive regulation of intracellular signal transduction	31	1041	0.72	2.55e-12	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000228837,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428489,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	FGF22,MAPK1,FGF6,TRAF2,RAF1,RIPK1,EGFR,TIAM1,PRKCB,RPTOR,UBE2N,CALR,TBK1,PLCB1,PTPN11,MAP2K3,RAC1,MAPK10,FGF17,MTOR,PTEN,GRB2,CDK1,IRAK4,MYD88,HRAS,NCK1,PBK,DDIT3,AKT1,MAP2K6
GO:0000278	Mitotic cell cycle	26	695	0.82	3.11e-12	9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000260731,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000311083,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000361540,9606.ENSP00000364976,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000440005,9606.ENSP00000479606	CDKN1B,CCNA1,CCNB1,CDK4,KIF11,CDK2,CCNA2,CCNB2,MAD2L1,BUB1,PRKCB,CKS1B,PLCB1,PTPN11,SFN,E2F1,CDC20,CKS2,CDK1,CDKN1A,HRAS,EIF4E,PBK,CFL1,ARF1,CLTC
GO:0022402	Cell cycle process	30	976	0.73	3.24e-12	9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000354558,9606.ENSP00000361540,9606.ENSP00000364976,9606.ENSP00000367220,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000432660,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479669	CDKN1B,CCNA1,CCNB1,CDK4,KIF11,ACTR3,CDK2,CCNA2,CCNB2,MAD2L1,BUB1,PRKCB,RPTOR,CKS1B,PLCB1,SFN,E2F1,MTOR,CDC20,CKS2,ACTR2,CDK1,CDKN1A,HRAS,EIF4E,CFL1,ARF1,DDIT3,MAP2K6,CAB39L
GO:0090066	Regulation of anatomical structure size	23	516	0.9	3.60e-12	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000257904,9606.ENSP00000263238,9606.ENSP00000275493,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000307272,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000359073,9606.ENSP00000361021,9606.ENSP00000367220,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000440005,9606.ENSP00000451828	PFN1,ARPC3,CDK4,ACTR3,EGFR,ARPC5,ARPC2,RPTOR,GSK3B,PPP1CA,RAC1,MTOR,VAV3,PTEN,ACTR2,AKT1S1,GRB2,ARPC4,ARPC1B,NCK1,CFL1,ARF1,AKT1
GO:1901564	Organonitrogen compound metabolic process	68	5244	0.36	4.47e-12	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000243501,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000352414,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000363318,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,DUSP3,FGF6,IL4,PLA2G12A,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,CDK2,CCNA2,EGFR,CAMK4,MAD2L1,HSP90B1,PDIA3,BUB1,PRKCB,PPP2R1B,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,NMNAT3,PTPN11,ADCY2,MAP2K3,WDR45,ARG1,MAPK10,FGF17,MTOR,THEM4,MKNK1,PTEN,CDC20,YWHAB,IL2RG,SQSTM1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,SLA,MAPK9,HRAS,NCK1,EIF4E,UBE2V2,PBK,CFL1,RPS6KA1,RAB40C,DDIT3,AKT1,MAP2K6,CLTC
GO:1901698	Response to nitrogen compound	31	1070	0.71	4.94e-12	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000299767,9606.ENSP00000307272,9606.ENSP00000315768,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000338185,9606.ENSP00000342952,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000401399,9606.ENSP00000432660,9606.ENSP00000451828	MAPK1,TRIB3,CDKN1B,TRAF2,CDK4,PIK3R3,PRKAR2A,CDK2,RALB,CCNA2,EGFR,TIAM1,HSP90B1,RPTOR,STAT2,HSPA5,GSK3B,PLCB1,ADCY2,ARG1,MTOR,PTEN,GNA14,ACTR2,ITPR2,GRB2,CDK1,CDKN1A,MYD88,CFL1,AKT1
GO:0000079	Regulation of cyclin-dependent protein serine/threonine kinase activity	13	97	1.37	5.86e-12	9606.ENSP00000228872,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000288207,9606.ENSP00000311083,9606.ENSP00000340989,9606.ENSP00000361021,9606.ENSP00000364976,9606.ENSP00000384849,9606.ENSP00000451828	CDKN1B,CCNA1,CCNB1,CDK4,CCNA2,EGFR,CCNB2,CKS1B,SFN,PTEN,CKS2,CDKN1A,AKT1
GO:0051130	Positive regulation of cellular component organization	32	1209	0.67	1.88e-11	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000231449,9606.ENSP00000256442,9606.ENSP00000263238,9606.ENSP00000269321,9606.ENSP00000272519,9606.ENSP00000286827,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000316176,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000378974,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000432660,9606.ENSP00000440005	MAPK1,PFN1,ARPC3,CDKN1B,IL4,CCNB1,ACTR3,ARHGDIA,RALB,TIAM1,ARPC5,ARPC2,UBE2N,HSPA5,GSK3B,PLCB1,SFN,E2F1,RAC1,MTOR,CDC20,YWHAB,ACTR2,GRB2,MAPK8,ARPC4,ARPC1B,MAPK9,HRAS,NCK1,CFL1,ARF1
GO:0043254	Regulation of protein-containing complex assembly	21	451	0.91	2.31e-11	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000263238,9606.ENSP00000272519,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000348461,9606.ENSP00000354558,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000394560,9606.ENSP00000417273,9606.ENSP00000440005	PFN1,ARPC3,CDKN1B,TRAF2,RAF1,ACTR3,RALB,ARPC5,ARPC2,HSPA5,GSK3B,PTPN11,RAC1,MTOR,ACTR2,GRB2,ARPC4,ARPC1B,MAPK9,NCK1,ARF1
