#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0031982	Vesicle	53	3879	0.38	6.07e-09	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000259808,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000361930,9606.ENSP00000363318,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000401399,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000432660,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000479606	MAPK1,PFN1,ARPC3,CDKN1B,TRAF2,RIPK1,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,ARHGDIA,RALB,EGFR,CAMK4,ARPC5,ARPC2,HSP90B1,PDIA3,PRKCB,PPP2R1B,UBE2N,CALR,HSPA5,PPP1CA,P4HB,TBK1,PLCB1,SFN,RAC1,ARG1,YWHAB,IL2RG,GNA14,ACTR2,ITPR2,SQSTM1,GRB2,CDK1,ARPC4,ARPC1B,IRAK4,SLA,MYD88,NCK1,EIF4E,UBE2V2,CFL1,RAB40C,ARF1,DDIT3,AKT1,CLTC
GO:0070013	Intracellular organelle lumen	66	5857	0.3	1.56e-08	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000270517,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000294742,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000407586,9606.ENSP00000428209,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	FGF22,MAPK1,TRIB3,DUSP3,CDKN1B,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,MAPKAP1,CDK2,ECSIT,CCNA2,EGFR,CAMK4,ARPC5,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,MAP2K3,E2F1,ARG1,MAPK10,MTOR,THEM4,MKNK1,PTEN,CDC20,PBX3,ACTR2,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,MAPK9,HNRNPF,HRAS,UBE2V2,CFL1,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0005654	Nucleoplasm	52	3973	0.36	3.82e-08	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000270517,9606.ENSP00000274026,9606.ENSP00000282356,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000407586,9606.ENSP00000428209,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,DUSP3,CDKN1B,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,MAPKAP1,CDK2,ECSIT,CCNA2,CAMK4,MAD2L1,BUB1,PITX2,PRKCB,RPTOR,CKS1B,STAT2,UBE2N,GSK3B,PPP1CA,RLIM,TBK1,PLCB1,PTPN11,MAP2K3,E2F1,MAPK10,MTOR,MKNK1,PTEN,CDC20,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,MAPK9,HNRNPF,HRAS,UBE2V2,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0043227	Membrane-bounded organelle	98	12427	0.14	3.87e-07	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000363318,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,TSC2,PFN1,DUSP3,ARPC3,CDKN1B,PLCG1,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,ARHGDIA,ECSIT,RALB,CCNA2,EGFR,CAMK4,TIAM1,CCNB2,ARPC5,ARPC2,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,PPP2R1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,SFN,MAP2K3,E2F1,RAC1,ARG1,MAPK10,MTOR,THEM4,MKNK1,PTEN,CDC20,YWHAB,PBX3,IL2RG,GNA14,ACTR2,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,SLA,MAPK9,HNRNPF,MYD88,HRAS,NCK1,EIF4E,UBE2V2,PBK,CFL1,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC
GO:0005622	Intracellular	105	14276	0.11	4.23e-07	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000243501,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000262741,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000270517,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000359073,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000363318,9606.ENSP00000364976,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606,9606.ENSP00000479669	FGF22,MAPK1,TRIB3,TSC2,PFN1,DUSP3,ARPC3,CDKN1B,PLA2G12A,PLCG1,TRAF2,GNGT1,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,KIF11,PIK3R3,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,ARHGDIA,ECSIT,CCNA2,EGFR,CAMK4,TIAM1,CCNB2,ARPC5,ARPC2,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,PPP2R1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,SFN,ADCY2,MAP2K3,E2F1,RAC1,WDR45,ARG1,MAPK10,MTOR,THEM4,VAV3,MKNK1,PTEN,CDC20,YWHAB,PBX3,IL2RG,CKS2,GNA14,ACTR2,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,SLA,MAPK9,HNRNPF,MYD88,HRAS,NCK1,EIF4E,UBE2V2,PBK,CFL1,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC,CAB39L
GO:0031981	Nuclear lumen	55	4733	0.31	6.28e-07	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000226004,9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000270517,9606.ENSP00000274026,9606.ENSP00000282356,9606.ENSP00000296509,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000362588,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000407586,9606.ENSP00000428209,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	FGF22,MAPK1,TRIB3,DUSP3,CDKN1B,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,MAPKAP1,CDK2,ECSIT,CCNA2,CAMK4,MAD2L1,BUB1,PITX2,PRKCB,RPTOR,CKS1B,STAT2,UBE2N,GSK3B,PPP1CA,RLIM,TBK1,PLCB1,PTPN11,MAP2K3,E2F1,MAPK10,MTOR,MKNK1,PTEN,CDC20,PBX3,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,MAPK9,HNRNPF,HRAS,UBE2V2,CFL1,RPS6KA1,DDIT3,AKT1,MAP2K6
GO:0070062	Extracellular exosome	34	2099	0.46	9.02e-07	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000263238,9606.ENSP00000265563,9606.ENSP00000269321,9606.ENSP00000272519,9606.ENSP00000282356,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000305355,9606.ENSP00000311344,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000348461,9606.ENSP00000361930,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000378699,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000432660,9606.ENSP00000440005,9606.ENSP00000479606	PFN1,ARPC3,ACTR3,PRKAR2A,ARHGDIA,RALB,CAMK4,ARPC5,ARPC2,HSP90B1,PDIA3,PRKCB,PPP2R1B,UBE2N,CALR,HSPA5,PPP1CA,P4HB,PLCB1,SFN,RAC1,YWHAB,GNA14,ACTR2,SQSTM1,GRB2,CDK1,ARPC4,ARPC1B,EIF4E,UBE2V2,CFL1,ARF1,CLTC
GO:0061695	Transferase complex, transferring phosphorus-containing groups	12	239	0.95	1.30e-06	9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000311083,9606.ENSP00000364976,9606.ENSP00000378699,9606.ENSP00000384849	CCNA1,CCNB1,CDK4,PIK3R3,PRKAR2A,CDK2,CCNA2,CCNB2,CKS1B,CKS2,CDK1,CDKN1A
GO:0043231	Intracellular membrane-bounded organelle	89	10761	0.16	1.76e-06	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000270517,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,TSC2,PFN1,DUSP3,ARPC3,CDKN1B,PLCG1,TRAF2,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,MAPKAP1,CDK2,ECSIT,CCNA2,EGFR,CAMK4,TIAM1,CCNB2,ARPC5,ARPC2,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,SFN,MAP2K3,E2F1,RAC1,ARG1,MAPK10,MTOR,THEM4,MKNK1,PTEN,CDC20,YWHAB,PBX3,ACTR2,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,MAPK9,HNRNPF,MYD88,HRAS,NCK1,UBE2V2,PBK,CFL1,RPS6KA1,ARF1,DDIT3,AKT1,MAP2K6,CLTC
GO:0098978	Glutamatergic synapse	14	361	0.83	1.76e-06	9606.ENSP00000225655,9606.ENSP00000244007,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000295685,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000338185,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000440005	PFN1,PLCG1,CAMK4,TIAM1,ARPC2,GSK3B,PPP1CA,PLCB1,RAC1,MAPK10,MTOR,HRAS,EIF4E,ARF1
GO:1902494	Catalytic complex	25	1328	0.52	6.48e-06	9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000262741,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000288207,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000316176,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000364976,9606.ENSP00000365807,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000384849,9606.ENSP00000400433,9606.ENSP00000417273,9606.ENSP00000428209	CDKN1B,TRAF2,GNGT1,CCNA1,CCNB1,CDK4,RIPK1,PIK3R3,PRKAR2A,CDK2,CCNA2,CCNB2,CKS1B,PPP2R1B,UBE2N,PPP1CA,P4HB,CKS2,GNA14,PDK1,CDK1,CDKN1A,HNRNPF,NCK1,UBE2V2
GO:0005768	Endosome	21	959	0.59	6.98e-06	9606.ENSP00000215832,9606.ENSP00000228872,9606.ENSP00000259808,9606.ENSP00000264380,9606.ENSP00000266970,9606.ENSP00000275493,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000300289,9606.ENSP00000329967,9606.ENSP00000348461,9606.ENSP00000363318,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000401399,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	MAPK1,CDKN1B,RIPK1,PIKFYVE,CDK2,EGFR,ARPC5,ARPC2,PDIA3,TBK1,RAC1,IL2RG,SQSTM1,GRB2,IRAK4,SLA,MYD88,RAB40C,ARF1,DDIT3,CLTC
GO:0043226	Organelle	100	13515	0.12	8.20e-06	9606.ENSP00000215530,9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000219476,9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000228872,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000255465,9606.ENSP00000256442,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000269321,9606.ENSP00000270517,9606.ENSP00000272519,9606.ENSP00000274026,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000286827,9606.ENSP00000288207,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000296509,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000311344,9606.ENSP00000312988,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357804,9606.ENSP00000359337,9606.ENSP00000361014,9606.ENSP00000361021,9606.ENSP00000361540,9606.ENSP00000361930,9606.ENSP00000362588,9606.ENSP00000363318,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000375711,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000390651,9606.ENSP00000394049,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000425561,9606.ENSP00000428209,9606.ENSP00000428489,9606.ENSP00000432660,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	FGF22,MAPK1,TRIB3,TSC2,PFN1,DUSP3,ARPC3,CDKN1B,PLCG1,TRAF2,GNGT1,MKNK2,RAF1,CCNA1,CCNB1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,ARHGDIA,ECSIT,RALB,CCNA2,EGFR,CAMK4,TIAM1,CCNB2,ARPC5,ARPC2,MAD2L1,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,CKS1B,PPP2R1B,NFKBIB,STAT2,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,P4HB,RLIM,TBK1,PLCB1,NMNAT3,PTPN11,SFN,MAP2K3,E2F1,RAC1,ARG1,MAPK10,MTOR,THEM4,GABRA3,MKNK1,PTEN,CDC20,YWHAB,PBX3,IL2RG,GNA14,ACTR2,ITPR2,SQSTM1,AKT1S1,GRB2,PDK1,CDK1,MAPK8,CDKN1A,ARPC4,ARPC1B,IRAK4,SLA,MAPK9,HNRNPF,MYD88,HRAS,NCK1,EIF4E,UBE2V2,PBK,CFL1,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC
